id,name,startTime,endTime,category
380,Finnish Soccer/Kakkonen North/Fixtures 06 September/GBK v OPS,2014-09-06 13:00:00,2014-09-06 14:51:40,soccer
381,Finnish Soccer/Kakkonen North/Fixtures 06 September/PS Kemi v JBK,2014-09-06 13:00:00,2014-09-06 15:24:13,soccer
382,Finnish Soccer/Kakkonen North/Fixtures 07 September/KPV v PK-37,2014-09-07 13:00:00,2014-09-07 14:50:09,soccer
383,Finnish Soccer/Kakkonen North/Fixtures 07 September/OLS v FC YPA,2014-09-07 15:30:00,2014-09-07 17:20:57,soccer
384,Finnish Soccer/Kakkonen South/Fixtures 04 September/SalPa v GrIFK,2014-09-04 15:30:00,2014-09-04 17:33:08,soccer
385,Finnish Soccer/Kakkonen West/Fixtures 06 September/AIFK v VIFK,2014-09-06 10:00:00,2014-09-06 11:54:17,soccer
386,Finnish Soccer/Kakkonen West/Fixtures 07 September/Narpes Kraft v Sporting Kristina,2014-09-07 13:00:00,2014-09-07 14:47:31,soccer
387,Finnish Soccer/Kakkonen West/Fixtures 07 September/P-Iirot v Masku,2014-09-07 15:30:00,2014-09-07 17:25:39,soccer
388,Finnish Soccer/Ykkonen/Fixtures 01 September/FC Jazz v Ilves,2014-09-01 15:30:00,2014-09-01 17:20:10,soccer
389,Finnish Soccer/Ykkonen/Fixtures 01 September/JJK v HIFK,2014-09-01 15:30:00,2014-09-01 19:08:23,soccer
390,Finnish Soccer/Ykkonen/Fixtures 01 September/KTP v Haka,2014-09-01 15:30:00,2014-09-01 17:22:07,soccer
391,Finnish Soccer/Ykkonen/Fixtures 05 September/AC Oulu v JJK,2014-09-05 15:30:00,2014-09-05 17:20:35,soccer
392,Finnish Soccer/Ykkonen/Fixtures 06 September/Ilves v FC Jazz,2014-09-06 16:00:00,2014-09-06 17:47:46,soccer
393,Finnish Soccer/Ykkonen/Fixtures 07 September/PK-35 Vantaa v HIFK,2014-09-07 15:30:00,2014-09-07 17:21:06,soccer
394,French Soccer/Ligue 2 Orange/Fixtures 01 September/Brest v Nancy,2014-09-01 18:30:00,2014-09-01 20:21:08,soccer
395,French Soccer/Ligue National/Fixtures 05 September/Epinal v Dunkerque,2014-09-05 18:00:00,2014-09-05 20:13:06,soccer
396,French Soccer/Ligue National/Fixtures 05 September/Lucon v Frejus St-Raphael,2014-09-05 18:00:00,2014-09-05 19:53:07,soccer
397,French Soccer/Ligue National/Fixtures 05 September/Marseille Consolat v Le Poire-sur-Vie,2014-09-05 18:00:00,2014-09-05 19:53:10,soccer
398,French Soccer/Ligue National/Fixtures 05 September/Paris FC v Red Star,2014-09-05 18:30:00,2014-09-05 20:24:03,soccer
399,Friendlies/Fixtures 03 September / Villarreal v Celtic,2014-09-03 18:45:00,2014-09-03 20:41:03,soccer
400,Friendlies/Fixtures 04 September/Emmen v Heracles,2014-09-04 11:00:00,2014-09-04 12:59:15,soccer
401,Friendlies/Fixtures 04 September/Leverkusen v St Pauli,2014-09-04 16:30:00,2014-09-04 18:21:49,soccer
402,Friendlies/Fixtures 04 September/NEC Nijmegen v Excelsior,2014-09-04 11:30:00,2014-09-04 13:19:37,soccer
403,Friendlies/Fixtures 04 September/SD Balmaseda FC v Ath Bilbao,2014-09-04 16:00:00,2014-09-04 17:48:50,soccer
404,Friendlies/Fixtures 04 September/USD Luese v Sampdoria,2014-09-04 14:00:00,2014-09-04 15:43:44,soccer
405,Friendlies/Fixtures 05 September/CFR Cluj v Shakhtar,2014-09-05 16:00:00,2014-09-05 17:54:11,soccer
406,Friendlies/Fixtures 05 September/FSV Frankfurt v Eintracht Frankfurt,2014-09-05 16:30:00,2014-09-05 18:17:34,soccer
407,Friendlies/Fixtures 05 September/Lugano v Fiorentina,2014-09-05 17:30:00,2014-09-05 19:14:02,soccer
408,Friendlies/Fixtures 05 September/Niki Volou v Torpedo Moscow,2014-09-05 17:30:00,2014-09-05 19:22:06,soccer
409,Friendlies/Fixtures 05 September/Spartak Moscow v Crvena Zvezda,2014-09-05 15:00:00,2014-09-05 17:03:49,soccer
410,Friendlies/Fixtures 06 September/Mgladbach v Bochum,2014-09-06 13:00:00,2014-09-06 14:50:24,soccer
411,Friendlies/Fixtures 06 September/Panathinaikos v Viitorul Constanta,2014-09-06 17:00:00,2014-09-06 18:54:00,soccer
412,Friendlies/Fixtures 06 September/Zavrc v Slaven Belupo,2014-09-06 15:00:00,2014-09-06 16:46:15,soccer
413,Friendlies/Fixtures 07 September/CSKA Sofia v Metalurg D,2014-09-07 15:00:00,2014-09-07 16:49:04,soccer
414,Friendlies/Fixtures 07 September/Uni Cluj v Shakhtar,2014-09-07 14:30:00,2014-09-07 16:27:26,soccer
415,Georgian Soccer/Pirveli Liga/Fixtures 01 September/FC Algeti Marneuli v FC Betlemi Keda,2014-09-01 12:00:00,2014-09-01 14:02:26,soccer
416,Georgian Soccer/Pirveli Liga/Fixtures 01 September/FC Dinamo Tbilisi II v FC Meshakhte Tkibuli,2014-09-01 13:30:00,2014-09-01 15:15:23,soccer
417,Georgian Soccer/Pirveli Liga/Fixtures 01 September/FC Kolkheti Khobi v FC Borjomi,2014-09-01 12:00:00,2014-09-01 14:02:35,soccer
418,Georgian Soccer/Pirveli Liga/Fixtures 01 September/FC Mertskhali Ozurgeti v FC Sapovnela Terjola,2014-09-01 12:00:00,2014-09-01 13:56:24,soccer
419,Georgian Soccer/Pirveli Liga/Fixtures 01 September/FC Skuri Tsalenjikha v Gagra,2014-09-01 12:00:00,2014-09-01 13:56:58,soccer
420,Georgian Soccer/Pirveli Liga/Fixtures 05 September/FC Lazika Zugdidi v FC Adeli Batumi,2014-09-05 12:00:00,2014-09-05 13:54:34,soccer
421,Georgian Soccer/Pirveli Liga/Fixtures 05 September/FC Sasco Tbilisi v FC STU Tbilisi,2014-09-05 12:00:00,2014-09-05 13:55:27,soccer
422,German Soccer/3 Liga/Fixtures 06 September/Duisburg v Osnabruck,2014-09-06 12:00:00,2014-09-06 13:56:45,soccer
423,German Soccer/3 Liga/Fixtures 06 September/Dynamo Dresden v Jahn Regensburg,2014-09-06 12:00:00,2014-09-06 13:55:48,soccer
424,German Soccer/3 Liga/Fixtures 06 September/Hansa Rostock v Hallescher FC,2014-09-06 12:00:00,2014-09-06 13:51:23,soccer
425,German Soccer/3 Liga/Fixtures 06 September/Rot-Weiss Erfurt v Holstein Kiel,2014-09-06 12:00:00,2014-09-06 13:56:45,soccer
426,German Soccer/3 Liga/Fixtures 06 September/Stuttgart Kickers v Fortuna Koln,2014-09-06 12:00:00,2014-09-06 13:50:58,soccer
427,German Soccer/3 Liga/Fixtures 07 September/Preussen Munster v Wehen Wiesbaden,2014-09-07 12:00:00,2014-09-07 13:50:54,soccer
428,German Soccer/Bundesliga 2/Fixtures 01 September/G Furth v St Pauli,2014-09-01 18:15:00,2014-09-01 20:09:24,soccer
429,German Soccer/Regionalliga Bayern/Fixtures 05 September / Augsburg II v Wurzburger Kickers,2014-09-05 17:00:00,2014-09-05 18:50:05,soccer
430,German Soccer/Regionalliga Bayern/Fixtures 06 September/1860 Munich II v Burghausen,2014-09-06 12:00:00,2014-09-06 13:56:46,soccer
431,German Soccer/Regionalliga Bayern/Fixtures 06 September/Garching v G Furth II,2014-09-06 12:00:00,2014-09-06 13:50:32,soccer
432,German Soccer/Regionalliga Bayern/Fixtures 06 September/Ingolstadt II v Nurnberg II,2014-09-06 12:00:00,2014-09-06 13:48:52,soccer
433,German Soccer/Regionalliga Nord/Fixtures 05 September/W Bremen II v Hamburg II,2014-09-05 17:00:00,2014-09-05 18:50:50,soccer
434,German Soccer/Regionalliga Nord/Fixtures 06 September/Cloppenberg v Neumunster,2014-09-06 12:00:00,2014-09-06 13:47:36,soccer
435,German Soccer/Regionalliga Nord/Fixtures 06 September/SW Rehden v St Pauli II,2014-09-06 14:00:00,2014-09-06 14:36:03,soccer
436,German Soccer/Regionalliga Nord/Fixtures 06 September/Wolfsburg II v TSV Havelse,2014-09-06 12:00:00,2014-09-06 13:49:43,soccer
437,German Soccer/Regionalliga Nord/Fixtures 07 September/Norderstedt v FT Braunschweig,2014-09-07 12:00:00,2014-09-07 13:45:52,soccer
438,German Soccer/Regionalliga Nord/Fixtures 07 September/Weiche Flensburg v Lubeck,2014-09-07 12:00:00,2014-09-07 14:21:11,soccer
439,German Soccer/Regionalliga Nordost/Fixtures 03 September/Carl Zeiss Jena v Viktoria Berlin,2014-09-03 16:15:00,2014-09-03 17:52:17,soccer
440,German Soccer/Regionalliga Sudwest/Fixtures 03 September/Waldhof Mannheim v Nottingen,2014-09-03 17:00:00,2014-09-03 18:24:59,soccer
441,German Soccer/Regionalliga Sudwest/Fixtures 05 September/Pirmasens v FC Astoria Walldorf,2014-09-05 17:30:00,2014-09-05 19:15:58,soccer
442,German Soccer/Regionalliga Sudwest/Fixtures 06 September/Eintracht Trier v Zweibrucken,2014-09-06 12:00:00,2014-09-06 13:57:12,soccer
443,German Soccer/Regionalliga Sudwest/Fixtures 06 September/Kaiserslautern II v Nottingen,2014-09-06 12:00:00,2014-09-06 13:49:36,soccer
444,German Soccer/Regionalliga Sudwest/Fixtures 06 September/Kickers Offenbach v KSV Baunatal,2014-09-06 12:00:00,2014-09-06 13:47:29,soccer
445,German Soccer/Regionalliga West/Fixtures 02 September/Wattenscheid v Mgladbach II,2014-09-02 18:15:00,2014-09-02 20:07:23,soccer
446,German Soccer/Regionalliga West/Fixtures 03 September/Viktoria Koln v Sportfreunde Siegen,2014-09-03 17:30:00,2014-09-03 19:08:38,soccer
447,German Soccer/Regionalliga West/Fixtures 05 September/FC Kray v Rot-Weiss Essen,2014-09-05 17:30:00,2014-09-05 19:21:11,soccer
448,German Soccer/Regionalliga West/Fixtures 05 September/Rot-Weiss Oberhausen v Fortuna Dusseldorf II,2014-09-05 17:30:00,2014-09-05 19:19:46,soccer
449,German Soccer/Regionalliga West/Fixtures 05 September/SV Rodinghausen v Verl,2014-09-05 17:00:00,2014-09-05 18:50:25,soccer
450,German Soccer/Regionalliga West/Fixtures 06 September/SC Wiedenbruck v Uerdingen,2014-09-06 12:00:00,2014-09-06 13:56:35,soccer
451,German Soccer/Regionalliga West/Fixtures 06 September/Schalke II v Wattenscheid,2014-09-06 12:00:00,2014-09-06 13:52:56,soccer
452,German Soccer/Regionalliga West/Fixtures 07 September / Mgladbach II v FC Hennef,2014-09-07 12:00:00,2014-09-07 13:45:31,soccer
453,German Soccer/Regionalliga West/Fixtures 07 September/Bochum II v FC Koln II,2014-09-07 12:00:00,2014-09-07 13:48:29,soccer
454,Greek Soccer/Greek Super League/Fixtures 01 September/OFI v Veria,2014-09-01 18:30:00,2014-09-01 20:22:16,soccer
455,Group A/Alphen Challenger 2014/First Round Matches/Coppejans v de Bakker,2014-09-02 18:05:00,2014-09-02 20:36:14,tennis
456,Group A/Alphen Challenger 2014/First Round Matches/G Granollers v Androic,2014-09-03 12:37:00,2014-09-03 15:14:37,tennis
457,Group A/Alphen Challenger 2014/First Round Matches/Garanganga v Giustino,2014-09-02 10:48:00,2014-09-02 12:33:33,tennis
458,Group A/Alphen Challenger 2014/First Round Matches/Gimeno-Traver v Donati,2014-09-02 13:01:00,2014-09-02 14:53:33,tennis
459,Group A/Alphen Challenger 2014/First Round Matches/Hanescu v De Greef,2014-09-03 12:36:00,2014-09-03 13:59:44,tennis
460,Group A/Alphen Challenger 2014/First Round Matches/Koolhof v Sijsling,2014-09-03 11:29:00,2014-09-03 13:06:23,tennis
461,Group A/Alphen Challenger 2014/First Round Matches/Lamasine v Carballes Baena,2014-09-02 13:50:00,2014-09-02 16:05:15,tennis
462,Group A/Alphen Challenger 2014/First Round Matches/Mat Viola v Munoz-De La Nava,2014-09-02 12:08:00,2014-09-02 13:35:22,tennis
463,Group A/Alphen Challenger 2014/First Round Matches/Mektic v Sels,2014-09-02 10:49:00,2014-09-02 12:47:12,tennis
464,Group A/Alphen Challenger 2014/First Round Matches/Middelkoop v Podlipnik-Castillo,2014-09-03 10:45:00,2014-09-03 11:49:06,tennis
465,Group A/Alphen Challenger 2014/First Round Matches/R Haase v Ramirez Hidalgo,2014-09-03 16:55:00,2014-09-03 18:04:10,tennis
466,Group A/Alphen Challenger 2014/First Round Matches/S Diez v Huta Galung,2014-09-03 15:24:00,2014-09-03 16:41:02,tennis
467,Group A/Alphen Challenger 2014/First Round Matches/Torebko v M Baumann,2014-09-03 15:37:00,2014-09-03 16:46:00,tennis
468,Group A/Alphen Challenger 2014/First Round Matches/Westerhof v Cervantes,2014-09-03 11:11:00,2014-09-03 12:20:34,tennis
469,Group A/Alphen Challenger 2014/First Round Matches/Wunner v Van Der Duim,2014-09-03 12:07:00,2014-09-03 13:39:59,tennis
470,Group A/Alphen Challenger 2014/First Round Matches/Y Mertens v Michon,2014-09-02 10:38:00,2014-09-02 11:38:42,tennis
471,Group A/Alphen Challenger 2014/Quarter Final Matches/Gimeno-Traver v Lamasine,2014-09-05 13:06:00,2014-09-05 14:47:48,tennis
472,Group A/Alphen Challenger 2014/Quarter Final Matches/Hanescu v Coppejans,2014-09-05 16:05:00,2014-09-05 17:40:29,tennis
473,Group A/Alphen Challenger 2014/Quarter Final Matches/Huta Galung v Van Der Duim,2014-09-05 11:50:00,2014-09-05 12:53:16,tennis
474,Group A/Alphen Challenger 2014/Quarter Final Matches/Munoz-De La Nava v Sijsling,2014-09-05 18:03:00,2014-09-05 19:15:49,tennis
475,Group A/Alphen Challenger 2014/Second Round Matches/Gimeno-Traver v Androic,2014-09-04 10:44:00,2014-09-04 11:47:04,tennis
476,Group A/Alphen Challenger 2014/Second Round Matches/Giustino v Coppejans,2014-09-04 12:05:00,2014-09-04 12:58:49,tennis
477,Group A/Alphen Challenger 2014/Second Round Matches/Hanescu v Middelkoop,2014-09-04 15:34:00,2014-09-04 17:06:37,tennis
478,Group A/Alphen Challenger 2014/Second Round Matches/M Baumann v Lamasine,2014-09-04 13:14:00,2014-09-04 14:32:13,tennis
479,Group A/Alphen Challenger 2014/Second Round Matches/Munoz-De La Nava v Westerhof,2014-09-04 11:19:00,2014-09-04 12:59:04,tennis
480,Group A/Alphen Challenger 2014/Second Round Matches/R Haase v Huta Galung,2014-09-04 13:21:00,2014-09-04 15:21:37,tennis
481,Group A/Alphen Challenger 2014/Second Round Matches/Sels v Sijsling,2014-09-04 18:31:00,2014-09-04 19:36:23,tennis
482,Group A/Alphen Challenger 2014/Second Round Matches/Van Der Duim v Michon,2014-09-04 12:02:00,2014-09-04 13:08:48,tennis
483,Group A/Alphen Challenger 2014/Semi Final Matches/Hanescu v Munoz-De La Nava,2014-09-06 14:07:00,2014-09-06 15:45:56,tennis
484,Group A/Alphen Challenger 2014/Semi Final Matches/Huta Galung v Lamasine,2014-09-06 12:08:00,2014-09-06 13:30:15,tennis
485,Group A/Alphen Challenger 2014/The Final/Huta Galung v Munoz-De La Nava,2014-09-07 12:10:00,2014-09-07 13:40:25,tennis
486,Group A/Brasov Challenger 2014/First Round Matches/A Haider-Maurer v Lopez-Perez,2014-09-03 10:20:00,2014-09-03 11:30:44,tennis
487,Group A/Brasov Challenger 2014/First Round Matches/A Ungur v Crivoi,2014-09-03 13:48:00,2014-09-03 15:03:49,tennis
488,Group A/Brasov Challenger 2014/First Round Matches/Bourgue v F Arguello,2014-09-02 10:06:00,2014-09-02 12:10:01,tennis
489,Group A/Brasov Challenger 2014/First Round Matches/Copil v Krstin,2014-09-03 10:30:00,2014-09-03 11:58:23,tennis
490,Group A/Brasov Challenger 2014/First Round Matches/Dima v J Pospisil,2014-09-03 12:12:00,2014-09-03 13:30:41,tennis
491,Group A/Brasov Challenger 2014/First Round Matches/Fortuna v Ciorcila,2014-09-03 11:47:00,2014-09-03 13:25:59,tennis
492,Group A/Brasov Challenger 2014/First Round Matches/G Melzer v M Jankovic,2014-09-02 07:59:00,2014-09-02 09:35:16,tennis
493,Group A/Brasov Challenger 2014/First Round Matches/Grigelis v Pouille,2014-09-02 07:59:00,2014-09-02 10:22:05,tennis
494,Group A/Brasov Challenger 2014/First Round Matches/J Eysseric v Karatsev,2014-09-03 09:44:00,2014-09-03 11:35:26,tennis
495,Group A/Brasov Challenger 2014/First Round Matches/Luncanu v Cornea,2014-09-02 12:26:00,2014-09-02 13:52:11,tennis
496,Group A/Brasov Challenger 2014/First Round Matches/Machado v Mertl,2014-09-03 08:05:00,2014-09-03 10:15:20,tennis
497,Group A/Brasov Challenger 2014/First Round Matches/R Marcora v Riba,2014-09-03 08:05:00,2014-09-03 10:06:12,tennis
498,Group A/Brasov Challenger 2014/First Round Matches/Reuter v Torroni,2014-09-03 08:05:00,2014-09-03 09:31:08,tennis
499,Group A/Brasov Challenger 2014/First Round Matches/Rodriguez - Pace v Buchanan,2014-09-02 10:27:00,2014-09-02 11:35:11,tennis
500,Group A/Brasov Challenger 2014/First Round Matches/Rudnev v Sikora,2014-09-02 08:00:00,2014-09-02 09:59:58,tennis
501,Group A/Brasov Challenger 2014/First Round Matches/Rufin v Cipolla,2014-09-02 10:36:00,2014-09-02 12:31:37,tennis
502,Group A/Brasov Challenger 2014/Quarter Final Matches/A Haider-Maurer v Luncanu,2014-09-05 13:06:00,2014-09-05 14:21:25,tennis
503,Group A/Brasov Challenger 2014/Quarter Final Matches/A Ungur v J Pospisil,2014-09-05 11:19:00,2014-09-05 12:51:03,tennis
504,Group A/Brasov Challenger 2014/Quarter Final Matches/Karatsev v Sikora,2014-09-05 08:07:00,2014-09-05 09:52:23,tennis
505,Group A/Brasov Challenger 2014/Quarter Final Matches/Rufin v Grigelis,2014-09-05 08:07:00,2014-09-05 11:02:38,tennis
506,Group A/Brasov Challenger 2014/Second Round Matches/A Haider-Maurer v Reuter,2014-09-04 08:47:00,2014-09-04 10:48:52,tennis
507,Group A/Brasov Challenger 2014/Second Round Matches/A Ungur v Machado,2014-09-04 11:11:00,2014-09-04 12:40:06,tennis
508,Group A/Brasov Challenger 2014/Second Round Matches/Copil v Karatsev,2014-09-04 10:30:00,2014-09-04 11:50:25,tennis
509,Group A/Brasov Challenger 2014/Second Round Matches/Fortuna v J Pospisil,2014-09-04 11:11:00,2014-09-04 12:20:33,tennis
510,Group A/Brasov Challenger 2014/Second Round Matches/G Melzer v Rufin,2014-09-04 08:47:00,2014-09-04 10:14:03,tennis
511,Group A/Brasov Challenger 2014/Second Round Matches/Grigelis v R Marcora,2014-09-04 12:03:00,2014-09-04 13:26:38,tennis
512,Group A/Brasov Challenger 2014/Second Round Matches/Luncanu v Buchanan,2014-09-04 12:54:00,2014-09-04 15:16:21,tennis
513,Group A/Brasov Challenger 2014/Second Round Matches/Sikora v Bourgue,2014-09-04 09:08:00,2014-09-04 10:47:17,tennis
514,Group A/Brasov Challenger 2014/Semi Final Matches/A Haider-Maurer v J Pospisil,2014-09-06 11:04:00,2014-09-06 12:44:19,tennis
515,Group A/Brasov Challenger 2014/Semi Final Matches/Karatsev v Rufin,2014-09-06 09:03:00,2014-09-06 10:48:15,tennis
516,Group A/Brasov Challenger 2014/The Final/A Haider-Maurer v Rufin,2014-09-07 13:07:00,2014-09-07 14:17:36,tennis
517,Group A/Coupe Banque Nationale 2014/Qualifying Matches/B Pera v S Crawford,2014-09-06 14:00:00,2014-09-06 15:10:47,tennis
518,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Chirico v Chi Scholl,2014-09-06 14:03:00,2014-09-06 14:59:38,tennis
519,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Chirico v S Crawford,2014-09-07 17:15:00,2014-09-07 18:13:09,tennis
520,Group A/Coupe Banque Nationale 2014/Qualifying Matches/El Tabakh v Molnar,2014-09-06 16:19:00,2014-09-06 17:33:56,tennis
521,Group A/Coupe Banque Nationale 2014/Qualifying Matches/El Tabakh v Muhammad,2014-09-07 16:05:00,2014-09-07 17:52:31,tennis
522,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Elie v Martincova,2014-09-06 16:39:00,2014-09-06 17:42:23,tennis
523,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Hibino v Broomfield,2014-09-06 20:04:00,2014-09-06 21:13:40,tennis
524,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Hibino v Marand,2014-09-07 18:26:00,2014-09-07 19:14:04,tennis
525,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Kinard v Marand,2014-09-06 19:27:00,2014-09-06 21:56:08,tennis
526,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Krejcikova v Lao,2014-09-06 22:09:00,2014-09-06 23:26:18,tennis
527,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Krejcikova v Mar Sanchez,2014-09-07 19:26:00,2014-09-07 21:23:20,tennis
528,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Melichar v C Zhao,2014-09-06 17:46:00,2014-09-06 19:52:35,tennis
529,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Patrascu v Muhammad,2014-09-06 15:12:00,2014-09-06 16:06:52,tennis
530,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Petrick v Mar Sanchez,2014-09-06 21:24:00,2014-09-06 22:56:12,tennis
531,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Savchuk v C Zhao,2014-09-07 18:01:00,2014-09-07 19:55:16,tennis
532,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Savchuk v D Muresan,2014-09-06 17:55:00,2014-09-06 19:14:42,tennis
533,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Vankova v A Mueller,2014-09-06 15:23:00,2014-09-06 16:28:19,tennis
534,Group A/Coupe Banque Nationale 2014/Qualifying Matches/Vankova v Martincova,2014-09-07 15:00:00,2014-09-07 17:03:54,tennis
535,Group A/Genova Challenger 2014/First Round Matches/And Beck v Gaio,2014-09-03 12:24:00,2014-09-03 13:51:12,tennis
536,Group A/Genova Challenger 2014/First Round Matches/Arnaboldi v Al Bedene,2014-09-02 09:35:00,2014-09-02 12:02:30,tennis
537,Group A/Genova Challenger 2014/First Round Matches/Cecchinato v Basilashvili,2014-09-03 13:44:00,2014-09-03 14:59:37,tennis
538,Group A/Genova Challenger 2014/First Round Matches/Dzumhur v Kovalik,2014-09-03 11:00:00,2014-09-03 12:11:07,tennis
539,Group A/Genova Challenger 2014/First Round Matches/Galovic v M Delic,2014-09-03 09:04:00,2014-09-03 10:46:09,tennis
540,Group A/Genova Challenger 2014/First Round Matches/Giannessi v Andreozzi,2014-09-02 09:36:00,2014-09-02 11:01:01,tennis
541,Group A/Genova Challenger 2014/First Round Matches/Hajek v Mager,2014-09-02 19:25:00,2014-09-02 20:43:33,tennis
542,Group A/Genova Challenger 2014/First Round Matches/Ignatik v Volandri,2014-09-02 13:42:00,2014-09-02 15:14:39,tennis
543,Group A/Genova Challenger 2014/First Round Matches/Kubler v G Elias,2014-09-02 09:35:00,2014-09-02 11:14:50,tennis
544,Group A/Genova Challenger 2014/First Round Matches/Mat Trevisan v Naso,2014-09-03 14:04:00,2014-09-03 16:52:30,tennis
545,Group A/Genova Challenger 2014/First Round Matches/Montanes v Fucsovics,2014-09-03 09:06:00,2014-09-03 10:33:55,tennis
546,Group A/Genova Challenger 2014/First Round Matches/P Sousa v Paire,2014-09-03 16:42:00,2014-09-03 17:29:43,tennis
547,Group A/Genova Challenger 2014/First Round Matches/Ramos-Vinolas v Ad Virgili,2014-09-03 10:49:00,2014-09-03 13:31:46,tennis
548,Group A/Genova Challenger 2014/First Round Matches/Setkic v Picco,2014-09-02 11:37:00,2014-09-02 13:28:33,tennis
549,Group A/Genova Challenger 2014/First Round Matches/Starace v Lindell,2014-09-03 15:13:00,2014-09-03 16:29:38,tennis
550,Group A/Genova Challenger 2014/First Round Matches/Troicki v Du Brown,2014-09-03 18:36:00,2014-09-03 19:56:47,tennis
551,Group A/Genova Challenger 2014/Quarter Final Matches/And Beck v Cecchinato,2014-09-05 12:08:00,2014-09-05 13:30:47,tennis
552,Group A/Genova Challenger 2014/Quarter Final Matches/Fucsovics v Kubler,2014-09-05 13:44:00,2014-09-05 16:25:39,tennis
553,Group A/Genova Challenger 2014/Quarter Final Matches/M Delic v Troicki,2014-09-05 16:38:00,2014-09-05 19:00:53,tennis
554,Group A/Genova Challenger 2014/Quarter Final Matches/Ramos-Vinolas v Al Bedene,2014-09-05 19:14:00,2014-09-05 20:36:22,tennis
555,Group A/Genova Challenger 2014/Second Round Matches/And Beck v Lindell,2014-09-04 11:42:00,2014-09-04 13:13:35,tennis
556,Group A/Genova Challenger 2014/Second Round Matches/Cecchinato v Paire,2014-09-04 11:15:00,2014-09-04 12:26:26,tennis
557,Group A/Genova Challenger 2014/Second Round Matches/Dzumhur v M Delic,2014-09-04 09:06:00,2014-09-04 11:02:26,tennis
558,Group A/Genova Challenger 2014/Second Round Matches/Fucsovics v Andreozzi,2014-09-04 09:05:00,2014-09-04 11:26:18,tennis
559,Group A/Genova Challenger 2014/Second Round Matches/Hajek v Al Bedene,2014-09-04 13:27:00,2014-09-04 14:47:42,tennis
560,Group A/Genova Challenger 2014/Second Round Matches/Ignatik v Kubler,2014-09-04 11:07:00,2014-09-04 12:57:39,tennis
561,Group A/Genova Challenger 2014/Second Round Matches/Mat Trevisan v Troicki,2014-09-04 12:38:00,2014-09-04 15:25:09,tennis
562,Group A/Genova Challenger 2014/Second Round Matches/Ramos-Vinolas v Setkic,2014-09-04 19:12:00,2014-09-04 20:38:14,tennis
563,Group A/Genova Challenger 2014/Semi Final Matches/And Beck v M Delic,2014-09-06 16:06:00,2014-09-06 17:32:17,tennis
564,Group A/Genova Challenger 2014/Semi Final Matches/Ramos-Vinolas v Fucsovics,2014-09-06 18:31:00,2014-09-06 19:53:02,tennis
565,Group A/Genova Challenger 2014/The Final/Ramos-Vinolas v M Delic,2014-09-07 15:53:00,2014-09-07 17:36:26,tennis
566,Group A/Hong Kong Open 2014/Qualifying Matches/Aoyama v Eguchi,2014-09-07 04:04:00,2014-09-07 05:15:29,tennis
567,Group A/Hong Kong Open 2014/Qualifying Matches/Ar Rodionova v Eguchi,2014-09-07 06:47:00,2014-09-07 08:22:41,tennis
568,Group A/Hong Kong Open 2014/Qualifying Matches/Ar Rodionova v Yau Ng,2014-09-06 09:05:00,2014-09-06 10:11:43,tennis
569,Group A/Hong Kong Open 2014/Qualifying Matches/Czink v Bychkova,2014-09-06 04:34:00,2014-09-06 05:57:54,tennis
570,Group A/Hong Kong Open 2014/Qualifying Matches/Gajdosova v Ho Wu,2014-09-07 06:20:00,2014-09-07 07:30:51,tennis
571,Group A/Hong Kong Open 2014/Qualifying Matches/Gajdosova v Y Sema,2014-09-06 04:24:00,2014-09-06 05:30:55,tennis
572,Group A/Hong Kong Open 2014/Qualifying Matches/Gibbs v Olaru,2014-09-06 06:11:00,2014-09-06 08:08:27,tennis
573,Group A/Hong Kong Open 2014/Qualifying Matches/Imanishi v E Sema,2014-09-06 01:58:00,2014-09-06 04:22:54,tennis
574,Group A/Hong Kong Open 2014/Qualifying Matches/K Zhang v Shapatava,2014-09-06 06:44:00,2014-09-06 08:16:33,tennis
575,Group A/Hong Kong Open 2014/Qualifying Matches/Kostova v Linette,2014-09-07 04:00:00,2014-09-07 06:07:39,tennis
576,Group A/Hong Kong Open 2014/Qualifying Matches/Kulichkova v E Sema,2014-09-07 02:02:00,2014-09-07 03:38:22,tennis
577,Group A/Hong Kong Open 2014/Qualifying Matches/Martic v Namigata,2014-09-06 10:22:00,2014-09-06 11:19:58,tennis
578,Group A/Hong Kong Open 2014/Qualifying Matches/Namigata v N Kolar,2014-09-07 05:51:00,2014-09-07 07:00:58,tennis
579,Group A/Hong Kong Open 2014/Qualifying Matches/Olaru v L Zhu,2014-09-07 04:09:00,2014-09-07 05:38:26,tennis
